respondent;sex;condition;exp_clock;trial_clock;block;block_nr;trial_nr;sound;salience;position;orientation;event;value;responseTime;accuracy
11;m;NA;349.775262330979;4.67127414172865;VA;3;10;microwaveoven;low;peripheral;right;SearchResponse;right;1852.541966422;1
11;m;NA;356.681933701504;3.88704311585752;VA;3;11;firealarm;low;central;left;SearchResponse;left;1068.11815037508;1
11;m;NA;363.355630757782;3.65379897435196;VA;3;12;microwaveoven;high;central;right;SearchResponse;right;835.521910339594;1
11;m;NA;369.911948212131;3.53679863183061;VA;3;13;growlingdog;high;peripheral;left;SearchResponse;left;718.343789951177;1
11;m;NA;376.818915879092;3.88707709117443;VA;3;14;microwaveoven;low;central;left;SearchResponse;left;1067.48605135363;1
11;m;NA;383.927398292319;4.08874749185634;VA;3;15;growlingdog;low;central;left;SearchResponse;left;1268.56622955529;1
11;m;NA;391.783664902177;4.83795509647462;VA;3;16;cluckinghen;low;peripheral;left;SearchResponse;left;2019.52672377229;1
11;m;NA;398.340452480188;3.53680969355628;VA;3;17;firealarm;high;central;left;SearchResponse;left;717.251443857094;1
11;m;NA;404.98037688114;3.6202605907456;VA;3;18;growlingdog;high;central;left;SearchResponse;left;801.530390745029;1
11;m;NA;411.620315899374;3.62020686230971;VA;3;19;cluckinghen;high;peripheral;right;SearchResponse;right;801.528810494347;1
11;m;NA;418.626862469886;3.98681283427868;VA;3;20;growlingdog;low;central;right;SearchResponse;right;1167.51690569799;1
11;m;NA;425.36750276247;3.72039850681904;VA;3;21;cluckinghen;low;central;right;SearchResponse;right;901.569541369099;1
11;m;NA;431.757267657202;3.3700070597406;VA;3;22;microwaveoven;high;central;left;SearchResponse;left;551.322686951607;1
11;m;NA;438.430323923094;3.65334188775159;VA;3;23;cluckinghen;high;peripheral;left;SearchResponse;left;834.894156985683;1
11;m;NA;445.053930292925;3.60371539901826;VA;3;24;firealarm;high;central;right;SearchResponse;right;784.884063177742;1
11;m;NA;451.510250473191;3.43667691326118;VA;3;25;cluckinghen;high;central;left;SearchResponse;left;617.650811909698;1
11;m;NA;458.550586686644;4.02061077355756;VA;3;26;microwaveoven;low;peripheral;left;SearchResponse;left;1202.11445022142;1
11;m;NA;466.225071891386;4.65473803645;VA;3;27;firealarm;low;peripheral;left;SearchResponse;left;1836.04339201702;1
11;m;NA;473.615731996339;4.37047520809574;VA;3;28;microwaveoven;low;central;right;SearchResponse;right;1552.2222428699;1
11;m;NA;480.806369898812;4.1708591292263;VA;3;29;firealarm;low;peripheral;right;SearchResponse;right;1352.54295408959;1
11;m;NA;487.362842217408;3.53650549589656;VA;3;30;microwaveoven;high;peripheral;left;SearchResponse;left;718.202752876095;1
11;m;NA;494.620065035095;4.23750804446172;VA;3;31;firealarm;low;central;right;SearchResponse;right;1419.42258545896;1
11;m;NA;501.209965515038;3.57019716352806;VA;3;32;microwaveoven;high;peripheral;right;SearchResponse;right;751.480790728237;1
11;m;NA;506.982371548598;2.74272582429694;VO;4;1;visual only;low;peripheral;right;SearchResponse;right;1719.03672852204;1
11;m;NA;511.737283846829;1.73513392006862;VO;4;2;visual only;high;peripheral;left;SearchResponse;left;717.970061406959;1
11;m;NA;516.792222337681;2.03525690280367;VO;4;3;visual only;low;peripheral;left;SearchResponse;left;1018.69906912907;1
11;m;NA;521.563753704191;1.75184385257307;VO;4;4;visual only;high;peripheral;left;SearchResponse;left;734.870808839332;1
11;m;NA;526.601105620182;2.01767348847352;VO;4;5;visual only;low;peripheral;left;SearchResponse;left;1000.19713587244;1
11;m;NA;531.373564592039;1.75175654390478;VO;4;6;visual only;high;central;right;SearchResponse;right;734.875549591379;1
11;m;NA;536.729065769498;2.3358527746459;VO;4;7;visual only;low;peripheral;left;SearchResponse;left;1318.59094067477;1
11;m;NA;541.333572082396;1.58494837925537;VO;4;8;visual only;high;central;right;SearchResponse;right;568.463236937532;1
11;m;NA;546.338453862118;1.98529658676125;VO;4;9;visual only;low;central;right;SearchResponse;right;967.842752754223;1
11;m;NA;550.943069607136;1.58444625558332;VO;4;10;visual only;high;central;left;SearchResponse;left;567.984816996614;1
11;m;NA;555.564444667427;1.60164804014494;VO;4;11;visual only;high;peripheral;left;SearchResponse;left;584.624428505776;1
11;m;NA;560.502639605984;1.91849873322644;VO;4;12;visual only;low;central;right;SearchResponse;right;902.707319590263;1
11;m;NA;565.274231021933;1.75188730939408;VO;4;13;visual only;high;peripheral;right;SearchResponse;right;734.584784047911;1
11;m;NA;570.112073130702;1.81826758253737;VO;4;14;visual only;low;central;right;SearchResponse;right;801.210390607594;1
11;m;NA;576.068569706113;2.93659849345568;VO;4;15;visual only;low;central;left;SearchResponse;left;1919.45833855425;1
11;m;NA;581.039768904593;1.95180403033737;VO;4;16;visual only;low;peripheral;right;SearchResponse;right;934.627529728459;1
11;m;NA;585.811324369919;1.75177432168857;VO;4;17;visual only;high;peripheral;right;SearchResponse;right;735.004734800896;1
11;m;NA;590.699390300986;1.86840251588728;VO;4;18;visual only;low;peripheral;right;SearchResponse;right;851.252484455472;1
11;m;NA;595.287182730739;1.5678809157107;VO;4;19;visual only;high;central;left;SearchResponse;left;550.943427544553;1
11;m;NA;599.94218624878;1.63491936193896;VO;4;20;visual only;low;central;left;SearchResponse;left;619.247256981907;1
11;m;NA;605.347565964476;2.38575580672477;VO;4;21;visual only;low;central;left;SearchResponse;left;1368.72626910917;1
11;m;NA;610.019001686509;1.65163205991848;VO;4;22;visual only;high;central;right;SearchResponse;right;634.484793845331;1
11;m;NA;614.723602458718;1.68507088793558;VO;4;23;visual only;low;central;right;SearchResponse;right;668.254288670141;1
11;m;NA;619.294914486876;1.55160120557412;VO;4;24;visual only;high;central;left;SearchResponse;left;534.683075413341;1
11;m;NA;624.550040316069;2.2353624633397;VO;4;25;visual only;low;peripheral;right;SearchResponse;right;1219.4509509136;1
11;m;NA;629.338166652131;1.76843684678897;VO;4;26;visual only;high;peripheral;left;SearchResponse;left;751.513975905254;1
11;m;NA;634.276324059785;1.91835493070539;VO;4;27;visual only;low;peripheral;left;SearchResponse;left;901.422183262184;1
11;m;NA;638.914691126789;1.61840063938871;VO;4;28;visual only;high;peripheral;right;SearchResponse;right;601.215842441889;1
11;m;NA;643.936296271131;2.002147556399;VO;4;29;visual only;low;central;left;SearchResponse;left;985.167006467236;1
11;m;NA;648.70716669914;1.75080167932902;VO;4;30;visual only;high;peripheral;right;SearchResponse;right;734.019055438694;1
11;m;NA;653.362199056661;1.6343133370101;VO;4;31;visual only;high;central;right;SearchResponse;right;617.832145304419;1
11;m;NA;658.066914791882;1.68494130761246;VO;4;32;visual only;high;central;left;SearchResponse;left;668.00777008757;1
12;f;NA;87.4527215242852;4.77604200621136;VA;2;1;firealarm;high;peripheral;right;SearchResponse;right;1953.44666088931;1
12;f;NA;93.9424323269632;3.47010939661413;VA;2;2;cluckinghen;high;peripheral;left;SearchResponse;left;651.335092959926;1
12;f;NA;101.433300266741;4.47053092787974;VA;2;3;firealarm;high;peripheral;left;SearchResponse;left;1652.54042786546;1
12;f;NA;107.940001904266;3.48700107098557;VA;2;4;microwaveoven;high;central;right;SearchResponse;right;667.915853438899;1
12;f;NA;115.180440312717;4.22089744685218;VA;2;5;growlingdog;high;peripheral;right;SearchResponse;right;1401.9536615815;1
12;f;NA;121.851903824601;3.65185183426365;VA;2;6;microwaveoven;high;central;left;SearchResponse;left;834.30538396351;1
12;f;NA;129.62821644824;4.7568704278674;VA;2;7;firealarm;low;peripheral;right;SearchResponse;left;1937.67459271476;0
12;f;NA;138.520467974944;5.87256952794269;VA;2;8;cluckinghen;low;peripheral;right;SearchResponse;right;3053.78060694784;1
12;f;NA;146.211558571784;4.67141965986229;VA;2;9;microwaveoven;low;central;left;SearchResponse;left;1852.53276349977;1
12;f;NA;152.868179201847;3.63697695243172;VA;2;10;cluckinghen;high;central;right;SearchResponse;right;818.224772345275;1
12;f;NA;159.574881866574;3.68693375238217;VA;2;11;growlingdog;high;central;left;SearchResponse;left;868.321424350142;1
12;f;NA;166.24808009644;3.65352729288861;VA;2;12;cluckinghen;high;central;left;SearchResponse;left;834.542421391234;1
12;f;NA;172.988302208483;3.72040421166457;VA;2;13;growlingdog;high;peripheral;left;SearchResponse;left;901.676920475438;1
12;f;NA;179.945224231342;3.9368520732969;VA;2;14;microwaveoven;low;central;right;SearchResponse;right;1118.52260958403;1
12;f;NA;186.75219052122;3.78725900733843;VA;2;15;firealarm;low;central;left;SearchResponse;left;968.596901046112;1
12;f;NA;193.475447477074;3.70364685868844;VA;2;16;microwaveoven;high;peripheral;left;SearchResponse;left;885.109592229128;1
12;f;NA;199.998643751489;3.50346252252348;VA;2;17;firealarm;high;central;left;SearchResponse;left;683.883872348815;1
12;f;NA;208.673935811035;5.65558833256364;VA;2;18;microwaveoven;low;peripheral;left;SearchResponse;left;2837.44612825103;1
12;f;NA;215.981437212555;4.28781426697969;VA;2;19;cluckinghen;low;central;left;SearchResponse;left;1468.75235810876;1
12;f;NA;223.572370061185;4.57123741763644;VA;2;20;growlingdog;low;peripheral;right;SearchResponse;right;1752.54765735008;1
12;f;NA;231.146693704883;4.55488342302851;VA;2;21;microwaveoven;low;peripheral;right;SearchResponse;left;1736.31810722873;0
12;f;NA;238.570686306106;4.4044725780841;VA;2;22;cluckinghen;low;peripheral;left;SearchResponse;left;1584.94607592002;1
12;f;NA;245.394213603111;3.80320292711258;VA;2;23;microwaveoven;high;peripheral;right;SearchResponse;right;986.898947507143;1
12;f;NA;252.217582480051;3.80387255758978;VA;2;24;cluckinghen;high;peripheral;right;SearchResponse;right;985.214402200654;1
12;f;NA;269.835174915846;3.75365027599037;VA;2;26;firealarm;high;central;right;SearchResponse;right;935.307775158435;1
12;f;NA;277.459795508068;4.60483745764941;VA;2;27;growlingdog;low;central;right;SearchResponse;right;1785.65742494538;1
12;f;NA;284.149662992219;3.67042252304964;VA;2;28;firealarm;low;central;right;SearchResponse;right;851.544712902978;1
12;f;NA;291.623690615874;4.45443688426167;VA;2;29;cluckinghen;low;central;right;SearchResponse;right;1635.78544487245;1
12;f;NA;298.230388026219;3.58697551046498;VA;2;30;growlingdog;high;central;right;SearchResponse;right;768.14155257307;1
12;f;NA;305.371149477083;4.1211335756816;VA;2;31;firealarm;low;peripheral;left;SearchResponse;left;1302.09299991839;1
12;f;NA;313.528973269043;5.13795295357704;VA;2;32;growlingdog;low;peripheral;left;SearchResponse;left;2320.00353978947;1
12;f;NA;320.085526224924;3.52642590785399;VA;3;1;firealarm;high;peripheral;right;SearchResponse;right;701.873029349372;1
12;f;NA;326.892682934646;3.78741189604625;VA;3;2;cluckinghen;high;peripheral;left;SearchResponse;left;968.182480894029;1
12;f;NA;334.099599525565;4.18746570358053;VA;3;3;firealarm;high;peripheral;left;SearchResponse;left;1368.84468398057;1
12;f;NA;340.622740491293;3.50347358430736;VA;3;4;microwaveoven;high;central;right;SearchResponse;right;684.691379545256;1
12;f;NA;347.262753891759;3.61994858668186;VA;3;5;growlingdog;high;peripheral;right;SearchResponse;right;801.551172276959;1
12;f;NA;354.069686601171;3.787189476192;VA;3;6;microwaveoven;high;central;left;SearchResponse;left;968.308110721409;1
12;f;NA;361.360250106081;4.27104703732766;VA;3;7;firealarm;low;peripheral;right;SearchResponse;right;1451.48695493117;1
12;f;NA;369.201505423989;4.821526307147;VA;3;8;cluckinghen;low;peripheral;right;SearchResponse;left;2002.78084282763;0
12;f;NA;376.675546874758;4.45448192139156;VA;3;9;microwaveoven;low;central;left;SearchResponse;left;1635.65902481787;1
12;f;NA;383.699659890961;4.00451042526402;VA;3;10;cluckinghen;high;central;right;SearchResponse;right;1185.20989851095;1
12;f;NA;391.073267444968;4.35432930872776;VA;3;11;growlingdog;high;central;left;SearchResponse;left;1535.58700508438;1
12;f;NA;398.280454653548;4.18754432117566;VA;3;12;cluckinghen;high;central;left;SearchResponse;left;1369.08448673785;1
12;f;NA;404.953916784842;3.65375484898686;VA;3;13;growlingdog;high;peripheral;left;SearchResponse;left;835.6873113662;1
12;f;NA;413.51284169429;5.53930651559494;VA;3;14;microwaveoven;low;central;right;SearchResponse;right;2719.27077858709;1
12;f;NA;420.502878225641;3.97070929873735;VA;3;15;firealarm;low;central;left;SearchResponse;left;1151.82477259077;1
12;f;NA;427.159496485488;3.63707058224827;VA;3;16;microwaveoven;high;peripheral;left;SearchResponse;left;818.222006782889;1
12;f;NA;433.665938962251;3.48687702137977;VA;3;17;firealarm;high;central;left;SearchResponse;left;668.586273910478;1
12;f;NA;441.123324590735;4.43772140773945;VA;3;18;microwaveoven;low;peripheral;left;SearchResponse;left;1619.31964755058;1
12;f;NA;448.280551048694;4.13744687894359;VA;3;19;cluckinghen;low;central;left;SearchResponse;left;1318.72946419753;1
12;f;NA;455.504463610239;4.20423490880057;VA;3;20;growlingdog;low;peripheral;right;SearchResponse;right;1385.66998788156;1
12;f;NA;462.77841830533;4.2543623757083;VA;3;21;microwaveoven;low;peripheral;right;SearchResponse;right;1435.48654089682;1
12;f;NA;469.468595518498;3.67107556085102;VA;3;22;cluckinghen;low;peripheral;left;SearchResponse;left;851.573157589883;1
12;f;NA;476.074985570507;3.58606133656576;VA;3;23;microwaveoven;high;peripheral;right;SearchResponse;right;768.56110827066;1
12;f;NA;482.682134141913;3.5873717579525;VA;3;24;cluckinghen;high;peripheral;right;SearchResponse;right;767.753206193447;1
12;f;NA;490.155838209437;4.45438710646704;VA;3;25;growlingdog;low;central;left;SearchResponse;left;1635.69458061829;1
12;f;NA;496.679785892135;3.50433798041195;VA;3;26;firealarm;high;central;right;SearchResponse;right;683.44890861772;1
12;f;NA;503.969590877648;4.27086412347853;VA;3;27;growlingdog;low;central;right;SearchResponse;right;1452.02344935387;1
12;f;NA;511.093324357644;4.1039997281041;VA;3;28;firealarm;low;central;right;SearchResponse;right;1285.49011610448;1
12;f;NA;517.883856849978;3.77077582711354;VA;3;29;cluckinghen;low;central;right;SearchResponse;right;952.206165529788;1
12;f;NA;524.290019899374;3.38676984095946;VA;3;30;growlingdog;high;central;right;SearchResponse;right;567.903487710282;1
12;f;NA;531.34716801648;4.0373562911991;VA;3;31;firealarm;low;peripheral;left;SearchResponse;left;1218.48914795555;1
12;f;NA;539.488562752027;5.12178858881816;VA;3;32;growlingdog;low;peripheral;left;SearchResponse;left;2303.16164321266;1
12;f;NA;545.694647341967;3.17559764022008;VO;4;1;visual only;low;peripheral;left;SearchResponse;left;2152.84482319839;1
12;f;NA;551.117182558635;2.40273272409104;VO;4;2;visual only;high;peripheral;left;SearchResponse;left;1385.3649997618;1
12;f;NA;556.239792876877;2.10273750429042;VO;4;3;visual only;low;peripheral;left;SearchResponse;left;1085.17975523137;1
12;f;NA;561.043385730591;1.78500083158724;VO;4;4;visual only;high;peripheral;right;SearchResponse;right;768.233996815979;1
12;f;NA;565.948390259873;1.88530554296449;VO;4;5;visual only;high;peripheral;left;SearchResponse;left;868.435202166438;1
12;f;NA;570.536284685135;1.56818279693834;VO;4;6;visual only;high;central;right;SearchResponse;right;551.325097912923;1
12;f;NA;575.14095463627;1.58499664394185;VO;4;7;visual only;high;central;left;SearchResponse;left;567.931142169982;1
12;f;NA;579.995745575288;1.83513659471646;VO;4;8;visual only;low;central;left;SearchResponse;left;818.476031767204;1
12;f;NA;584.66719565494;1.65178388357162;VO;4;9;visual only;high;peripheral;left;SearchResponse;left;634.519665502012;1
12;f;NA;589.337504795054;1.65058684512042;VO;4;10;visual only;high;central;left;SearchResponse;left;633.405985310674;1
12;f;NA;595.628820893588;3.27065039472654;VO;4;11;visual only;low;peripheral;left;SearchResponse;left;2252.95437383465;1
12;f;NA;600.49971614778;1.85187498503365;VO;4;12;visual only;low;central;right;SearchResponse;right;834.364247974008;1
12;f;NA;606.055108015891;2.53584458585829;VO;4;13;visual only;low;peripheral;right;SearchResponse;right;1519.03547928669;1
12;f;NA;610.826592584606;1.75173224904574;VO;4;14;visual only;high;central;right;SearchResponse;right;735.464377794415;1
12;f;NA;615.464528353186;1.61821900424547;VO;4;15;visual only;high;central;right;SearchResponse;right;601.382243679836;1
12;f;NA;620.319585959194;1.83527249610052;VO;4;16;visual only;low;central;left;SearchResponse;left;818.142204079777;1
12;f;NA;625.191018102923;1.85195083683357;VO;4;17;visual only;high;peripheral;right;SearchResponse;right;834.839507937431;1
12;f;NA;630.079278316349;1.86813851026818;VO;4;18;visual only;high;central;left;SearchResponse;left;851.439231308177;1
12;f;NA;635.084141136846;1.98523296997882;VO;4;19;visual only;low;central;left;SearchResponse;left;968.476012116298;1
12;f;NA;640.122732787393;2.01852051587775;VO;4;20;visual only;low;central;right;SearchResponse;right;1002.01481720433;1
12;f;NA;645.211205781205;2.0687696619425;VO;4;21;visual only;low;peripheral;right;SearchResponse;right;1051.71166639775;1
12;f;NA;650.850289600436;2.61952310474589;VO;4;22;visual only;low;central;right;SearchResponse;right;1602.78826998547;1
12;f;NA;655.671636549057;1.80184154282324;VO;4;23;visual only;high;peripheral;right;SearchResponse;right;784.846362192184;1
12;f;NA;660.442913315026;1.75166390324011;VO;4;24;visual only;low;peripheral;right;SearchResponse;right;735.219044145197;1
12;f;NA;665.414507552981;1.95183046138845;VO;4;25;visual only;high;peripheral;left;SearchResponse;left;934.960120590404;1
12;f;NA;670.436282591196;2.00206459523179;VO;4;26;visual only;low;central;left;SearchResponse;left;985.105365049094;1
