respondent;block;trial_nr;sound;salience;arousal;responseTime
35;VA;18;S3;low;S3;876.271059183637
35;VA;19;S4;high;S4;951.569083321374
35;VA;20;S3;high;S3;768.709790194407
35;VA;21;S4;low;S4;1143.33897610777
35;VA;22;S3;low;S3;1251.61352765281
35;VA;23;S2;high;S2;675.603011157364
35;VA;24;S4;low;S4;659.791881917045
35;VA;25;S2;high;S2;725.81802305649
35;VA;26;S1;high;S1;601.459947734838
35;VA;27;S2;high;S2;642.869643692393
35;VA;28;S1;low;S1;1944.18223371031
35;VA;29;S2;low;S2;759.969856822863
35;VA;30;S1;high;S1;551.448787271511
35;VA;31;S2;low;S2;1626.80389769957
35;VA;32;S1;low;S1;984.701264795149
35;VO;1;visual only;low;visual only;2988.30382555025
35;VO;2;visual only;low;visual only;984.962795104366
35;VO;3;visual only;high;visual only;800.917726592161
35;VO;4;visual only;high;visual only;600.664097466506
35;VO;5;visual only;high;visual only;635.176621843129
35;VO;6;visual only;low;visual only;950.979652407113
35;VO;7;visual only;high;visual only;584.767239924986
35;VO;8;visual only;low;visual only;952.042761375196
35;VO;9;visual only;low;visual only;1335.32496728003
35;VO;10;visual only;high;visual only;601.342417066917
35;VO;11;visual only;low;visual only;751.966119569261
35;VO;12;visual only;high;visual only;567.24826223217
35;VO;13;visual only;high;visual only;534.356672898866
35;VO;14;visual only;low;visual only;634.506598464213
35;VO;15;visual only;high;visual only;699.277236009948
35;VO;16;visual only;low;visual only;867.427817429416
35;VO;17;visual only;low;visual only;1169.24055456184
35;VO;18;visual only;low;visual only;801.788045850117
35;VO;19;visual only;high;visual only;451.34488621261
35;VO;20;visual only;low;visual only;1168.92055521021
35;VO;21;visual only;high;visual only;468.117988901213
35;VO;22;visual only;low;visual only;501.626268436667
35;VO;23;visual only;low;visual only;818.084705038927
35;VO;24;visual only;high;visual only;500.988244952168
35;VO;25;visual only;high;visual only;717.975075589493
35;VO;26;visual only;low;visual only;968.886579968967
35;VO;27;visual only;low;visual only;1384.41366044572
35;VO;28;visual only;high;visual only;500.635060481727
35;VO;29;visual only;high;visual only;501.242269121576
35;VO;30;visual only;high;visual only;634.693857398815
35;VO;31;visual only;high;visual only;417.821989452932
35;VO;32;visual only;low;visual only;633.88200715417
36;VA;1;S4;high;S4;776.614279020578
36;VA;2;S1;high;S1;559.648498310708
36;VA;3;S2;high;S2;534.849525080062
36;VA;4;S1;high;S1;550.9946848033
36;VA;5;S2;high;S2;418.200623011217
36;VA;6;S1;high;S1;650.868304655887
36;VA;7;S2;high;S2;525.106528191827
36;VA;8;S1;high;S1;800.713401287794
36;VA;9;S3;high;S3;617.250382550992
36;VA;10;S4;high;S4;576.010941527784
36;VA;11;S3;high;S3;618.686627247371
36;VA;12;S4;high;S4;634.098158450797
36;VA;13;S3;high;S3;500.67990005482
36;VA;14;S4;high;S4;559.297289000824
36;VA;15;S2;high;S2;559.177388087846
36;VA;16;S3;high;S3;650.817736983299
36;VA;17;S4;low;S4;2252.52621830441
36;VA;18;S3;low;S3;1017.68984855153
36;VA;19;S2;low;S2;801.333054783754
36;VA;20;S4;low;S4;1084.65586625971
36;VA;21;S2;low;S2;626.021331758238
36;VA;22;S1;low;S1;775.93299606815
36;VA;23;S2;low;S2;1326.65726158302
36;VA;24;S1;low;S1;817.646115436219
36;VA;25;S2;low;S2;1493.6326026218
36;VA;26;S3;low;S3;634.321170509793
36;VA;27;S4;low;S4;1001.69441709295
36;VA;28;S3;low;S3;1911.20843647514
36;VA;29;S1;low;S1;1351.36951890308
36;VA;30;S4;low;S4;1051.33443733212
36;VA;31;S1;low;S1;2286.20063408744
36;VA;32;S3;low;S3;2360.26273923926
36;VO;1;visual only;low;visual only;968.256840482354
36;VO;2;visual only;low;visual only;818.316929042339
36;VO;3;visual only;low;visual only;568.323052488267
36;VO;4;visual only;high;visual only;651.616945397109
36;VO;5;visual only;high;visual only;484.177012695
36;VO;6;visual only;low;visual only;651.372402673587
36;VO;7;visual only;high;visual only;484.398641856387
36;VO;8;visual only;high;visual only;568.026361521333
36;VO;9;visual only;high;visual only;434.458967763931
36;VO;12;visual only;low;visual only;1018.30199570395
36;VO;13;visual only;low;visual only;1001.7750095576
36;VO;14;visual only;low;visual only;1135.3100084234
36;VO;15;visual only;high;visual only;634.547540452331
36;VO;16;visual only;high;visual only;683.102130424231
36;VO;17;visual only;high;visual only;484.281703829765
36;VO;18;visual only;low;visual only;1902.46059861965
36;VO;19;visual only;high;visual only;534.526365343481
36;VO;20;visual only;high;visual only;633.398702833802
36;VO;21;visual only;high;visual only;551.122882403433
36;VO;22;visual only;high;visual only;584.541891003028
36;VO;23;visual only;low;visual only;818.162460345775
36;VO;25;visual only;high;visual only;584.088756004348
36;VO;26;visual only;low;visual only;1201.90545869991
36;VO;27;visual only;high;visual only;501.263800542802
36;VO;28;visual only;low;visual only;801.201301626861
36;VO;29;visual only;low;visual only;551.150536630303
36;VO;31;visual only;high;visual only;550.510537344962
36;VO;32;visual only;high;visual only;517.677009105682
37;VA;2;S4;high;S4;1743.77530619677
37;VA;6;S1;high;S1;1610.55056219629
37;VA;13;S4;low;S4;1569.02402726701
37;VA;14;S2;high;S2;1753.04760615109
37;VA;16;S2;low;S2;851.495842565782
37;VA;17;S4;low;S4;2703.5297594266
37;VA;18;S1;high;S1;1636.91284420202
37;VA;19;S4;low;S4;1209.77193473664
37;VA;22;S3;low;S3;1743.71288641123
37;VA;23;S4;low;S4;1752.57985285134
37;VA;24;S1;high;S1;1301.72278586542
37;VA;25;S2;low;S2;1402.06277612015
37;VA;26;S1;low;S1;1217.81895024469
37;VA;27;S2;low;S2;1552.15942801442
37;VA;30;S1;low;S1;1835.07489781186
37;VA;32;S1;low;S1;2086.25465135265
37;VO;2;visual only;low;visual only;34.3470752995927
37;VO;7;visual only;high;visual only;2669.91354859783
37;VO;10;visual only;low;visual only;1368.77960246056
37;VO;12;visual only;low;visual only;2602.65900351806
37;VO;13;visual only;low;visual only;1452.23998112488
37;VO;14;visual only;low;visual only;1452.92422833154
37;VO;18;visual only;low;visual only;1486.16750069777
37;VO;19;visual only;high;visual only;1368.94631860196
37;VO;24;visual only;low;visual only;984.634858119534
37;VO;25;visual only;high;visual only;3320.69385508657
37;VO;26;visual only;low;visual only;3103.64092982491
37;VO;27;visual only;low;visual only;1135.12222620193
37;VO;28;visual only;high;visual only;868.811009917408
37;VO;29;visual only;high;visual only;1252.13402553345
37;VO;31;visual only;high;visual only;685.162542271428
38;VA;1;S1;high;S1;2144.62949987501
38;VA;2;S3;low;S3;2077.97953102272
38;VA;3;S2;low;S2;2044.03746128082
38;VA;4;S1;high;S1;625.704887788743
38;VA;5;S4;high;S4;685.012053349055
38;VA;6;S3;high;S3;768.300020485185
38;VA;7;S2;high;S2;1126.84246618301
38;VA;8;S1;low;S1;1952.40284060128
38;VA;9;S3;low;S3;1143.80066166632
38;VA;10;S2;low;S2;1476.79233294912
38;VA;11;S4;high;S4;634.64808347635
38;VA;12;S3;high;S3;701.866940245964
38;VA;13;S1;low;S1;1009.86388558522
38;VA;14;S2;high;S2;650.948107242584
38;VA;15;S4;low;S4;1000.29175251257
38;VA;16;S1;high;S1;710.277988575399
38;VA;17;S2;low;S2;1168.10738877393
38;VA;18;S3;high;S3;868.691170355305
38;VA;19;S2;low;S2;1310.44178095181
38;VA;20;S4;high;S4;826.27464493271
38;VA;21;S2;high;S2;717.739705229178
38;VA;22;S1;low;S1;2127.84572376404
38;VA;23;S2;high;S2;592.772199190222
38;VA;24;S1;high;S1;701.203237636946
38;VA;25;S3;low;S3;1018.04086042102
38;VA;26;S4;low;S4;2378.01480991766
38;VA;27;S1;low;S1;1252.09876219742
38;VA;28;S4;low;S4;1693.93075525295
38;VA;29;S3;high;S3;701.239978312515
38;VA;30;S4;high;S4;568.029522080906
38;VA;31;S3;low;S3;1718.89703674242
38;VA;32;S4;low;S4;1610.69710901938
38;VO;1;visual only;low;visual only;1018.40747706592
38;VO;2;visual only;low;visual only;1452.80284015462
38;VO;3;visual only;low;visual only;2035.42078356259
38;VO;4;visual only;high;visual only;701.361459679902
38;VO;5;visual only;low;visual only;1117.90954205208
38;VO;6;visual only;low;visual only;801.409103907645
38;VO;7;visual only;low;visual only;1352.04724618234
38;VO;8;visual only;low;visual only;1452.20353244804
38;VO;9;visual only;high;visual only;1002.25184811279
38;VO;10;visual only;high;visual only;502.033379627392
38;VO;11;visual only;high;visual only;567.906658165157
38;VO;12;visual only;high;visual only;751.369479345158
38;VO;13;visual only;high;visual only;400.16015782021
38;VO;14;visual only;low;visual only;834.723816718906
38;VO;15;visual only;high;visual only;450.983188580722
38;VO;16;visual only;low;visual only;2119.4546262268
38;VO;17;visual only;high;visual only;1118.52307198569
38;VO;18;visual only;low;visual only;1702.23849522881
38;VO;19;visual only;high;visual only;1101.97001183406
38;VO;20;visual only;high;visual only;701.131534064189
38;VO;21;visual only;high;visual only;884.569071233273
38;VO;22;visual only;low;visual only;1184.97630022466
38;VO;23;visual only;low;visual only;1552.30095447041
38;VO;25;visual only;high;visual only;618.042282527313
38;VO;26;visual only;high;visual only;618.99635521695
38;VO;27;visual only;low;visual only;818.279793485999
38;VO;28;visual only;high;visual only;551.094832830131
38;VO;29;visual only;low;visual only;1068.40404006653
38;VO;30;visual only;low;visual only;767.602540086955
38;VO;31;visual only;high;visual only;601.244284538552
39;VA;1;S4;high;S4;1385.13448112644
39;VA;2;S1;high;S1;934.834095649421
39;VA;3;S2;high;S2;834.636643528938
39;VA;4;S3;high;S3;1143.60175037291
39;VA;5;S4;high;S4;1069.14260040503
39;VA;6;S3;high;S3;884.94267850183
39;VA;7;S1;high;S1;617.507299873978
39;VA;8;S4;high;S4;1001.88405159861
39;VA;9;S1;high;S1;701.498312759213
39;VA;10;S4;high;S4;801.669888431206
39;VA;11;S3;high;S3;901.76956250798
39;VA;12;S2;high;S2;684.732663445175
39;VA;13;S3;high;S3;750.80128503032
39;VA;14;S4;low;S4;1426.2922584312
39;VA;15;S1;high;S1;793.639656621963
39;VA;16;S3;low;S3;1710.71432391182
39;VA;17;S2;high;S2;751.423310372047
39;VA;18;S4;low;S4;1494.16177091189
39;VA;19;S2;high;S2;927.253247005865
39;VA;20;S3;low;S3;1318.28659959137
39;VA;21;S4;low;S4;1818.47208132967
39;VA;22;S2;low;S2;1126.58740929328
39;VA;23;S1;low;S1;2311.0856031999
39;VA;24;S2;low;S2;1135.14662941452
39;VA;25;S4;low;S4;2520.12624603231
39;VA;26;S2;low;S2;1910.50893103238
39;VA;27;S3;low;S3;2468.38198718615
39;VA;28;S1;low;S1;1276.77464904264
39;VA;29;S3;low;S3;2403.05647766218
39;VA;30;S1;low;S1;934.79695986025
39;VA;31;S2;low;S2;1785.80952389166
39;VA;32;S1;low;S1;2394.83207289595
39;VO;2;visual only;high;visual only;2052.71393898875
39;VO;3;visual only;high;visual only;2836.70499175787
39;VO;4;visual only;low;visual only;2403.89381186105
39;VO;5;visual only;high;visual only;951.841918285936
39;VO;6;visual only;high;visual only;901.669019367546
39;VO;7;visual only;low;visual only;3320.91336813755
39;VO;8;visual only;high;visual only;768.442589556798
39;VO;9;visual only;high;visual only;714.995020069182
39;VO;10;visual only;low;visual only;3270.58125915937
39;VO;11;visual only;high;visual only;768.622738076374
39;VO;13;visual only;high;visual only;985.509908758104
39;VO;14;visual only;low;visual only;1452.23322720267
39;VO;15;visual only;high;visual only;1234.09884539433
39;VO;16;visual only;low;visual only;1317.72916670889
39;VO;17;visual only;high;visual only;783.739398000762
39;VO;18;visual only;low;visual only;2303.48401423544
39;VO;19;visual only;low;visual only;2486.46734189242
39;VO;20;visual only;low;visual only;1751.31071754731
39;VO;21;visual only;high;visual only;884.354233276099
39;VO;22;visual only;high;visual only;617.892683017999
39;VO;23;visual only;low;visual only;785.059695830569
39;VO;25;visual only;high;visual only;1117.19954619184
39;VO;26;visual only;high;visual only;768.117453670129
39;VO;28;visual only;low;visual only;1820.21904620342
39;VO;29;visual only;high;visual only;818.164327647537
39;VO;30;visual only;high;visual only;1184.17207011953
39;VO;31;visual only;low;visual only;2770.66560462117
39;VO;32;visual only;low;visual only;1401.85450087301
40;VA;1;S3;high;S3;693.623308674432
40;VA;2;S1;high;S1;659.731950610876
40;VA;3;S2;high;S2;735.200197552331
40;VA;4;S4;high;S4;759.80069139041
40;VA;5;S1;high;S1;668.203061679378
40;VA;6;S2;high;S2;652.351209777407
40;VA;7;S3;high;S3;651.442567817867
40;VA;8;S4;high;S4;676.016395096667
40;VA;9;S2;high;S2;868.618666776456
40;VA;10;S1;high;S1;751.764543238096
40;VA;11;S4;high;S4;626.809678971767
40;VA;12;S1;high;S1;859.743407461792
40;VA;13;S3;high;S3;809.874962898903
40;VA;14;S2;high;S2;901.884246966802
40;VA;15;S4;high;S4;942.791703739204
40;VA;16;S3;high;S3;643.103209906258
40;VA;17;S2;low;S2;1085.28375311289
40;VA;18;S4;low;S4;1043.47713582683
40;VA;19;S1;low;S1;1043.5154568404
40;VA;20;S2;low;S2;943.058765493333
40;VA;21;S4;low;S4;1126.72533339355
40;VA;22;S1;low;S1;1485.96404923592
40;VA;23;S3;low;S3;1011.07595057692
40;VA;24;S2;low;S2;1827.4881974794
40;VA;25;S3;low;S3;1192.92780256364
40;VA;26;S1;low;S1;1743.98953095078
40;VA;27;S2;low;S2;1168.83930854965
40;VA;28;S4;low;S4;1469.34814809356
40;VA;29;S1;low;S1;1335.59190121014
40;VA;30;S3;low;S3;1402.06538268831
40;VA;31;S4;low;S4;1911.29560489208
40;VA;32;S3;low;S3;1343.84039510041
40;VO;1;visual only;high;visual only;1485.72602448985
40;VO;2;visual only;low;visual only;2419.91782723926
40;VO;3;visual only;low;visual only;1353.38074085303
40;VO;4;visual only;low;visual only;2036.15446900949
40;VO;5;visual only;low;visual only;1302.45017283596
40;VO;6;visual only;high;visual only;818.294913507998
40;VO;7;visual only;high;visual only;835.038419812918
40;VO;8;visual only;high;visual only;651.422419818118
40;VO;9;visual only;low;visual only;1852.95051848516
40;VO;10;visual only;high;visual only;651.463901391253
40;VO;11;visual only;high;visual only;951.813925988972
40;VO;12;visual only;high;visual only;718.102913582698
40;VO;13;visual only;low;visual only;1085.19506175071
40;VO;14;visual only;high;visual only;818.60582716763
40;VO;15;visual only;low;visual only;1367.87832085975
40;VO;16;visual only;low;visual only;1018.68049381301
40;VO;17;visual only;high;visual only;733.959506032988
40;VO;18;visual only;low;visual only;1685.73629646562
40;VO;19;visual only;low;visual only;868.486321065575
40;VO;20;visual only;high;visual only;868.846617406234
40;VO;21;visual only;high;visual only;718.548148171976
40;VO;22;visual only;high;visual only;835.252543212846
40;VO;23;visual only;high;visual only;652.158024720848
40;VO;24;visual only;low;visual only;1017.13145663962
40;VO;25;visual only;low;visual only;2170.43160507455
40;VO;26;visual only;low;visual only;2235.89214822277
40;VO;27;visual only;high;visual only;785.204938147217
40;VO;28;visual only;low;visual only;1636.18725934066
40;VO;29;visual only;high;visual only;852.091259323061
40;VO;30;visual only;high;visual only;685.827160486951
40;VO;31;visual only;low;visual only;2320.00000006519
40;VO;32;visual only;low;visual only;1486.3415309228
41;VA;1;S1;high;S1;1068.24993924238
41;VA;2;S2;high;S2;851.910020923242
41;VA;3;S3;high;S3;759.829610207817
41;VA;4;S1;high;S1;743.808901141165
41;VA;5;S2;high;S2;726.775650808122
41;VA;6;S4;high;S4;600.313480885234
41;VA;7;S2;high;S2;626.619996794034
41;VA;8;S4;high;S4;701.605527719948
41;VA;9;S1;high;S1;751.538071024697
41;VA;10;S3;high;S3;634.680820337962
41;VA;11;S2;high;S2;751.672391750617
41;VA;12;S1;high;S1;759.626351355109
41;VA;13;S4;high;S4;584.365067916224
41;VA;14;S1;low;S1;2428.27589475201
41;VA;15;S3;high;S3;668.046482867794
41;VA;16;S4;high;S4;718.024458212312
41;VA;17;S2;low;S2;1444.05719693168
41;VA;18;S4;low;S4;1043.90727129066
41;VA;19;S1;low;S1;1135.2048687404
41;VA;20;S3;high;S3;726.456244039582
41;VA;21;S1;low;S1;1819.19877690962
41;VA;22;S2;low;S2;1268.58593858196
41;VA;23;S3;low;S3;1910.7983984286
41;VA;24;S4;low;S4;1218.47344498383
41;VA;25;S2;low;S2;1251.93431717344
41;VA;26;S3;low;S3;1217.68510088441
41;VA;27;S1;low;S1;1309.74872148363
41;VA;28;S2;low;S2;1427.07668725052
41;VA;29;S3;low;S3;984.871536056744
41;VA;30;S4;low;S4;1026.35431831004
41;VA;31;S3;low;S3;1710.43474483304
41;VA;32;S4;low;S4;1468.92154286616
41;VO;1;visual only;high;visual only;851.554663619027
41;VO;2;visual only;high;visual only;767.755520471837
41;VO;3;visual only;low;visual only;834.395981451962
41;VO;4;visual only;low;visual only;985.724077560008
41;VO;5;visual only;low;visual only;1152.72937732516
41;VO;6;visual only;high;visual only;667.797989561222
41;VO;7;visual only;low;visual only;1101.60572518362
41;VO;8;visual only;low;visual only;1585.08052333491
41;VO;9;visual only;low;visual only;1219.359961804
41;VO;10;visual only;high;visual only;550.376789353322
41;VO;11;visual only;low;visual only;1384.7542029107
41;VO;12;visual only;low;visual only;1218.70376553852
41;VO;13;visual only;high;visual only;718.616654572543
41;VO;14;visual only;high;visual only;984.997560502961
41;VO;15;visual only;high;visual only;634.706894401461
41;VO;16;visual only;high;visual only;751.160590327345
41;VO;17;visual only;low;visual only;1836.05049672769
41;VO;18;visual only;high;visual only;1035.15805397183
41;VO;19;visual only;high;visual only;952.209082082845
41;VO;20;visual only;low;visual only;1235.51360884449
41;VO;21;visual only;high;visual only;751.455305784475
41;VO;22;visual only;high;visual only;734.622153802775
41;VO;23;visual only;low;visual only;1085.28812782606
41;VO;24;visual only;high;visual only;783.405859896448
41;VO;25;visual only;high;visual only;768.476901750546
41;VO;26;visual only;high;visual only;718.56885222951
41;VO;27;visual only;low;visual only;1869.31383842602
41;VO;28;visual only;low;visual only;1084.55568482168
41;VO;29;visual only;low;visual only;1769.05171544058
41;VO;30;visual only;low;visual only;1251.89599627629
41;VO;31;visual only;low;visual only;1135.90886734892
41;VO;32;visual only;high;visual only;584.771980706137
43;VA;1;S4;high;S4;984.896981739439
43;VA;2;S2;high;S2;768.354673986323
43;VA;3;S1;high;S1;651.139220222831
43;VA;4;S3;high;S3;660.297742346302
43;VA;5;S2;high;S2;692.675829166546
43;VA;6;S4;high;S4;668.030881206505
43;VA;7;S2;high;S2;784.514285274781
43;VA;8;S3;high;S3;576.214943779632
43;VA;9;S1;high;S1;568.148767575622
43;VA;10;S4;high;S4;659.607371664606
43;VA;11;S3;high;S3;567.83982925117
43;VA;12;S1;high;S1;592.692184844054
43;VA;13;S3;high;S3;759.754571714438
43;VA;14;S1;high;S1;709.760675439611
43;VA;15;S3;low;S3;1727.71525045391
43;VA;16;S1;low;S1;1751.81975378655
43;VA;17;S4;high;S4;792.943128035404
43;VA;18;S1;low;S1;1134.32301604189
